"x0,y0","x1,y1","x2,y2","x3,y3","x4,y4","x5,y5","x6,y6","x7,y7","x8,y8","x9,y9","x10,y10","x11,y11","x12,y12","x13,y13","x14,y14","x15,y15","x16,y16","x17,y17","x18,y18","x19,y19","x20,y20",label
358.1521,298.241,275.86368,319.2195,220.32855,285.45718,525.92255,337.56952,399.29416,365.1287,323.3463,386.45233,270.51825,324.539,535.6439,369.60458,435.81107,393.39508,374.6536,411.78662,324.74933,no_gesture
235.82729,358.34415,243.65846,351.0,254.67923,359.07672,286.29028,350.9482,253.53787,345.2199,262.89175,333.05286,274.19952,364.3439,303.4755,367.93124,278.73502,355.69867,268.60654,328.0832,264.40173,no_gesture
258.7511,278.0718,245.72568,281.94913,236.67737,288.05307,332.8332,279.12137,274.24814,271.2178,277.0811,268.8034,276.7048,293.80908,343.72293,292.07126,305.16815,286.78897,284.7242,278.71988,265.80493,no_gesture
285.2912,201.54507,265.35315,206.64629,250.76721,209.71892,373.2043,204.82372,301.6482,200.86852,287.5236,204.47362,279.48413,210.96129,390.55048,207.52339,332.323,210.40909,300.3178,212.96596,277.32208,no_gesture
261.57056,269.11343,246.16301,280.19016,232.41675,263.09164,349.8483,266.2859,280.92764,265.94644,280.62784,270.4301,274.0577,268.46527,365.45282,273.96497,315.4991,278.89825,292.88834,281.71912,273.8249,no_gesture
283.2575,275.34525,255.90959,284.3051,253.84642,270.00797,369.45743,268.4766,310.63995,263.62247,302.8461,267.17343,305.51715,275.93735,392.29865,267.6713,353.9639,259.06125,342.12405,251.06181,335.8631,no_gesture
712.09045,708.7228,706.80115,739.9256,677.62115,741.58466,890.61053,685.8585,768.9018,704.1064,801.64453,728.3903,809.903,758.59625,944.0239,720.3758,834.93524,719.1395,794.5421,719.68176,749.0506,peace
555.866,1011.40625,520.6023,993.01556,500.9183,1005.9365,708.1471,1022.99414,583.5617,986.0579,574.8843,945.9111,571.1792,1031.3165,736.6319,1051.9716,645.6177,1042.1956,599.0861,1004.52795,566.68835,peace
593.4415,875.1575,513.18097,880.88556,482.40805,977.2363,768.4373,949.52527,614.5071,933.563,550.6656,939.4383,518.3325,1052.3861,800.95776,1028.061,703.54364,1006.066,639.60474,991.34845,598.6638,peace
271.36566,267.5473,277.81445,271.9977,296.6418,292.75757,339.4671,279.57687,291.74063,278.35425,304.9512,277.9915,319.18292,305.3931,361.34854,300.15262,326.8324,293.47833,315.65125,284.23755,308.8707,no_gesture
663.473,682.3809,568.3367,677.7161,529.9687,774.927,906.77954,725.06305,705.2987,698.97864,686.3817,694.8366,669.33154,784.7894,943.842,751.2093,793.1439,732.0232,759.2064,717.4593,734.56555,peace
626.3862,933.95825,572.21704,940.1051,564.69507,1026.488,870.39703,1002.84235,668.45514,979.49457,657.3963,994.72296,652.90814,1074.9255,915.7503,1036.2454,770.8592,998.4888,737.7395,974.5392,711.13116,peace
232.87982,401.45786,232.93785,415.0354,237.1787,395.84406,298.05728,400.19025,245.03456,400.74457,245.59734,409.05133,249.13332,402.37323,307.54602,402.62714,266.45102,401.20966,255.77911,396.74304,253.81647,peace
347.8056,304.85986,384.52313,315.4553,412.2579,283.03806,365.0593,320.13907,351.9375,329.40408,402.99063,336.9947,441.54706,311.14703,358.3319,338.75302,347.84784,349.73123,379.57147,356.96118,406.86896,no_gesture
759.42523,670.2911,701.18604,675.8291,689.1232,747.984,900.5049,718.76025,793.4256,691.5301,773.68304,683.3165,768.04614,783.7024,947.2619,793.818,858.2668,778.0007,794.9097,750.24396,742.1171,peace
283.9226,266.84872,282.11948,270.31323,291.0421,278.12097,362.9446,272.05624,294.99182,276.5311,303.69467,281.77042,310.5155,283.95242,372.51135,281.1377,324.5382,281.64362,316.661,276.131,316.78674,no_gesture
331.6557,301.66257,319.92126,316.93982,311.68457,235.42082,425.8572,296.84686,366.9292,316.9321,347.79477,329.08826,342.3015,261.00018,459.823,304.9533,422.47772,319.7623,407.32803,326.28152,396.86243,no_gesture
256.35687,297.3372,238.43224,327.89978,247.06795,207.04846,310.96146,243.80038,238.05786,274.82977,231.01724,312.6011,238.24043,190.48033,309.56085,216.28073,253.58215,249.81691,227.8989,286.31454,215.13985,no_gesture
343.3895,197.55447,328.19662,173.11333,325.9288,318.29257,449.02988,222.59982,394.52936,186.49126,368.20514,168.13536,357.73016,295.5312,510.0058,216.98584,454.93198,187.56561,423.43893,171.4433,398.5624,no_gesture
249.37488,347.9891,214.42242,355.39413,203.55652,352.5628,341.16754,355.99493,264.26886,352.9674,250.10785,350.7645,242.56262,363.64932,356.60648,373.5508,294.66058,361.9719,268.5726,344.54514,252.60805,no_gesture
825.14136,756.6967,813.77734,776.82404,816.5651,712.3474,977.9603,742.04816,858.80396,737.24994,876.46545,740.592,902.62756,737.1684,1010.65924,757.38934,916.37897,751.28796,901.6197,728.1012,907.9908,peace
265.10632,231.2666,250.63493,228.4861,251.44466,309.39392,347.3731,269.97742,273.22794,247.11285,270.90698,236.79294,267.5509,324.2343,354.2026,291.44812,293.32578,272.98145,275.0635,257.67856,262.45337,no_gesture
286.86682,306.70837,253.9909,310.67136,229.79634,300.58597,375.6582,306.5484,304.4906,310.07452,291.52164,308.33136,280.74478,311.09723,389.04196,325.1354,340.28622,329.39334,319.6498,320.4247,300.7956,no_gesture
385.71378,976.5606,368.72443,981.55,354.63104,1011.0982,473.20398,984.1674,407.12134,989.1784,397.2963,992.82935,385.99747,1036.9645,499.58755,1031.2776,449.14426,1019.64606,415.0869,984.91797,385.7025,peace
541.64844,854.6211,583.4545,873.8351,648.21606,800.85474,647.6361,796.3844,570.9699,795.0232,624.01416,821.2987,676.38074,766.85834,689.05505,773.89856,628.446,774.35364,648.78577,792.18445,668.46954,peace
140.7309,317.01962,117.01553,297.6758,112.168625,328.64832,201.55817,340.69974,150.64226,316.75946,138.83812,303.2815,136.1593,333.29654,206.44156,341.10217,172.13484,322.8008,162.23943,307.92145,158.58012,no_gesture
716.38135,450.226,660.38184,460.77332,648.7268,442.19754,912.3068,458.939,750.0424,466.24576,712.7792,470.711,704.2334,454.97797,973.3698,477.7786,828.7412,478.53497,765.0139,471.21677,732.2233,peace
791.1343,672.8141,769.0449,687.78534,775.0441,620.8181,944.6799,616.21045,820.66583,627.1579,820.2806,658.6776,837.4685,580.5714,1008.5002,594.93774,886.6872,608.53235,868.7666,628.64935,877.3028,peace
246.42012,219.8413,209.37611,198.76451,193.8473,333.1837,308.24878,288.17282,250.65192,253.74982,224.36009,234.41939,208.97183,361.70013,308.03366,316.57422,262.0244,282.8461,240.11517,260.0199,229.23616,no_gesture
633.90533,647.543,509.31534,657.3476,475.953,770.529,861.3211,741.177,644.9739,759.48456,545.5145,775.7833,491.37442,855.6529,878.30676,851.34155,720.2565,873.9937,618.9846,885.7669,548.963,peace
279.22943,186.04303,277.96225,193.1522,267.6094,179.62817,352.957,176.66264,293.5026,179.06691,298.39175,184.983,292.7676,180.51103,362.8642,183.46796,323.23587,181.4881,307.5563,178.0832,292.36145,no_gesture
206.0972,361.2432,179.66774,359.68134,169.9006,373.03583,272.81277,359.03555,210.61313,354.633,195.30429,350.5294,190.01772,385.59146,275.63882,374.90857,229.63597,367.49445,207.07245,353.8021,196.0693,no_gesture
644.8525,671.17346,596.2214,627.4889,596.5701,773.5555,869.959,750.9299,682.2033,686.953,665.1435,636.18787,682.14545,795.4875,907.892,782.4132,767.8217,705.70844,715.8298,628.3342,695.31494,peace
339.34824,272.98917,378.7391,288.8722,414.58728,214.30067,403.89957,267.75397,397.92188,282.17035,419.5174,292.92422,450.02197,227.57133,470.90408,264.1747,446.76276,278.08243,461.71103,285.39816,471.47247,no_gesture
710.85016,706.9674,688.35706,723.28503,692.0407,692.7429,918.0761,696.88116,762.3854,691.3161,777.20233,697.9501,796.2489,709.0506,971.4405,714.01697,847.1584,709.4762,790.45807,697.0902,755.24286,peace
593.77783,957.84283,563.7342,960.771,563.45917,1024.7632,755.87646,940.27484,627.61914,948.7287,641.8265,975.8137,675.54816,1041.3365,773.82434,1013.1882,686.6438,1015.5913,664.69147,1010.13434,664.3896,peace
712.6199,790.3647,655.8397,815.8158,633.73615,683.7403,992.572,745.74286,788.6873,777.5876,783.9493,806.76776,793.78754,680.7407,1061.635,726.5475,943.3008,769.48315,942.24786,808.4342,954.389,peace
202.80577,388.57764,174.463,393.40958,150.05516,357.38315,248.99158,370.1467,205.65637,384.889,201.13353,395.18356,190.97923,357.40936,252.67351,379.65848,220.67578,394.54407,201.96373,397.6926,184.95578,no_gesture
270.17548,206.40416,250.126,209.52658,240.56253,185.23827,328.69882,194.73982,281.5585,192.23882,270.2932,190.06644,259.3532,184.21599,349.3128,192.90823,310.71527,189.14082,290.93997,181.24013,276.5678,no_gesture
863.6894,571.39166,932.9034,613.52814,988.30835,462.08356,1006.74786,522.58545,972.53326,580.0428,1067.2612,616.67035,1147.0745,482.1039,1093.7382,521.5485,1086.3419,563.17664,1142.1445,584.16016,1178.8823,peace
285.1925,175.40416,294.71838,181.64275,314.55258,160.92754,355.5404,165.95067,295.94153,166.16597,310.48627,169.64195,325.27173,155.83557,367.24417,160.896,333.0552,161.6918,334.84225,162.01413,342.1163,no_gesture
741.9131,695.9321,777.2774,716.9733,804.1763,725.9102,946.68494,694.6203,798.621,706.0575,834.9932,726.7767,840.5593,740.4355,1007.23566,715.3623,891.9226,729.3883,864.51447,745.748,842.67737,peace
238.6207,252.1889,200.33328,252.13696,190.6918,267.5213,338.15088,274.8524,256.14407,275.88654,225.3961,273.49637,219.99371,291.61597,363.94116,303.6323,298.246,300.07788,269.72137,290.4866,262.34506,no_gesture
298.6513,248.26576,334.7227,251.77571,372.46817,337.8746,359.33713,286.81638,316.19403,264.41718,348.2581,261.53525,381.86584,351.0647,378.36615,305.9814,347.58582,284.6954,369.73956,279.05862,395.3316,no_gesture
320.73706,247.0557,299.97006,264.8588,287.32822,238.88232,379.56274,234.88399,342.72333,241.86801,319.9287,258.4629,304.02426,241.59937,396.9745,244.0989,363.25244,248.0686,335.96613,254.41809,308.88568,no_gesture
258.1724,322.08554,272.7128,339.39514,297.89548,273.38123,344.65613,302.98447,264.55933,320.7397,287.8882,334.36502,315.08447,276.6369,358.1628,294.2694,296.3076,306.69202,301.13614,312.6279,316.58865,no_gesture
709.0703,653.9331,684.7264,654.60693,653.8198,710.0706,897.6112,680.0957,745.1935,661.9794,731.921,653.5753,699.5087,732.86816,916.2783,725.35406,787.54614,705.52856,752.5961,679.7582,717.4741,peace
283.7627,260.40967,281.66797,268.9367,291.93814,262.89294,359.2339,246.11197,300.26605,252.4332,311.781,262.53888,324.44955,263.436,375.8844,249.53784,327.6252,254.76509,322.64688,256.94138,322.98523,no_gesture
342.03094,379.36383,366.76505,408.86322,381.05136,255.41335,384.1604,330.1611,359.82254,358.39603,384.8335,378.37503,402.3545,258.57486,391.07788,310.83643,376.54977,329.73856,392.2357,340.38965,404.32193,no_gesture
256.6256,270.96567,232.4491,284.39352,218.81174,257.2795,342.0539,256.89697,264.8278,265.54663,258.48074,275.71054,246.32211,260.72095,352.91895,267.7257,296.2664,275.04617,273.45807,278.6997,256.00742,no_gesture
273.54144,259.98157,255.35402,264.3342,247.17137,267.4283,355.37418,261.77194,285.84457,256.49686,282.28467,256.47687,274.6559,267.67938,366.44006,264.37845,314.5738,261.40903,295.35965,255.31676,280.3544,no_gesture
767.1373,774.1415,792.42633,789.9061,815.2147,715.88696,957.1361,730.82544,844.7069,766.499,917.0438,778.92706,958.39685,742.0415,1012.8095,765.9329,917.3575,790.03033,911.03973,785.55005,912.909,peace
259.38953,246.05678,238.7179,257.62277,228.09895,268.5614,337.7264,250.27682,285.77176,240.17209,284.2682,241.83205,281.19846,275.05383,354.2076,265.9806,313.03592,255.3704,299.2247,246.28711,288.0297,no_gesture
304.8387,272.24994,301.09198,274.0313,309.05035,282.74612,380.23322,285.08722,322.9066,275.04816,334.5953,268.2966,346.8749,301.4505,398.83493,300.08282,358.14377,290.1626,346.50952,277.0683,340.11832,no_gesture
741.10834,628.41113,793.33716,621.424,882.3276,753.59644,933.68054,629.46106,774.4077,572.96313,830.03754,567.6431,910.7002,704.66956,994.8233,576.2775,827.1736,518.2626,836.4489,504.89175,855.683,peace
995.5604,425.98978,1046.3904,418.48367,1059.409,351.16052,1007.79504,363.74194,990.8908,350.25464,1047.3239,342.40988,1095.4225,301.6586,1049.9818,303.4584,992.2864,288.75803,999.71326,276.22574,1014.0774,peace
724.30566,777.553,696.9075,806.19196,687.3026,774.37933,976.93494,777.5715,772.53174,808.1117,804.3701,840.64575,825.43463,803.1826,1052.0178,817.7854,879.76154,834.3213,857.8655,848.9507,848.51556,peace
714.44055,704.4267,671.55414,705.3677,666.04724,743.13983,913.0028,709.66626,769.1912,720.0992,742.76416,724.6228,719.43414,757.2348,970.32275,747.51886,873.9712,754.58374,816.2836,741.1941,782.49963,peace
596.98193,1278.1285,629.75,1362.1357,660.3173,861.9171,736.8743,1128.686,651.46747,1249.3195,715.5492,1330.0356,786.65393,847.2595,776.40216,1043.326,716.90857,1148.7865,755.01776,1215.7711,798.09143,peace
655.08594,679.4085,600.6817,695.6343,570.7271,681.74927,873.39575,631.2451,676.1466,643.9538,637.1451,675.2601,582.5731,661.3094,912.32227,623.27576,791.3588,638.6072,729.67456,653.1649,674.7629,peace
140.61041,324.83096,124.67792,326.53104,117.70479,326.181,179.5603,325.09372,146.16988,317.34494,135.85902,311.67508,130.90134,334.49673,183.13184,339.06265,158.16965,335.56293,143.22034,325.3423,132.8848,peace
285.54596,254.04303,282.97864,256.6312,287.63046,260.80713,353.68866,256.48105,295.46176,253.43193,312.3507,250.70387,320.7337,267.7643,355.53287,265.9829,313.10815,263.3053,309.53348,258.21713,307.92386,no_gesture
705.0327,756.1069,600.06555,768.0837,538.1332,743.1608,951.8591,759.68317,738.46497,779.7272,702.9284,788.1207,683.6789,786.4941,962.63965,795.06396,803.04956,801.3166,743.1645,782.0416,707.5716,peace
385.42383,947.33527,354.69327,953.2005,336.10187,972.4519,500.46002,952.6532,403.58704,935.22656,385.30374,927.00244,371.69067,992.84674,517.8473,977.24634,438.42908,969.90326,406.38046,938.76953,388.07553,peace
646.9602,772.74115,544.46497,793.8282,515.88763,752.07086,852.72675,756.28986,649.039,758.7121,588.4191,784.086,581.47705,756.244,887.33295,764.2672,757.8499,757.99243,714.39844,757.3723,723.51636,peace
200.81229,289.70172,177.47092,295.2121,160.40062,301.59213,253.07755,281.95987,215.11008,285.21536,200.96194,291.71674,187.67084,301.17914,266.65323,289.70273,230.45879,288.55646,205.28343,286.98,184.91637,peace
871.8522,917.2461,991.2573,951.3769,1092.4177,620.5504,1045.5813,852.06354,930.3359,927.4883,1014.28107,956.8864,1106.2616,681.89703,1077.4998,854.19574,1000.89734,919.219,1065.0304,944.55585,1133.0571,peace
283.24918,261.1832,288.2506,261.91138,288.4586,268.20883,357.17813,272.84283,311.2476,268.83994,319.07806,259.78995,320.70447,280.55222,373.79883,287.38672,348.03796,282.4001,335.15067,266.75137,319.23004,no_gesture
812.99146,699.793,837.5847,715.5787,864.4959,746.1567,965.21094,702.60736,859.57434,704.177,886.3018,722.3282,910.3993,759.4387,1014.8618,743.16815,926.18524,735.41345,911.96985,730.6528,906.3834,peace
297.59387,279.24417,292.96323,281.04578,299.0083,272.7249,346.46805,274.34167,305.059,276.04544,307.6619,280.86673,316.55713,281.71658,353.01758,290.01068,315.37012,296.59067,301.72058,297.42142,305.47095,no_gesture
372.53952,1016.51263,316.23447,1009.4802,282.2155,1017.9748,511.38782,1031.5953,381.61435,1007.2019,353.75052,979.0919,336.30865,1013.0431,522.4323,1020.0856,427.39236,997.5451,385.51428,954.25323,352.28052,peace
673.95624,786.2728,646.5046,780.1168,669.78033,823.6486,967.42737,854.59564,725.7968,821.0506,725.7653,800.0247,754.77515,859.3406,1016.7793,867.4561,833.63745,832.37256,792.0728,801.71405,776.3781,peace
153.41945,407.7222,148.1381,413.6041,149.95311,364.37173,190.88696,383.11404,158.4186,394.58167,158.96736,396.69678,160.687,381.00238,192.86053,390.7449,170.73541,400.45734,168.12941,397.33307,167.34155,no_gesture
278.55115,288.9643,281.89395,293.9414,286.2334,300.1578,337.3299,298.03363,295.0695,298.6951,307.70853,300.59024,312.98828,310.78262,358.1369,313.1991,326.35464,313.90796,317.8753,308.63992,305.63712,no_gesture
303.1943,301.64066,304.09003,303.94635,305.38263,291.49277,370.35834,298.52454,319.1158,298.30737,327.72397,292.90674,331.91174,307.72336,384.30145,312.93372,339.0926,313.3018,324.2853,304.15933,316.6747,no_gesture
534.04175,349.54282,533.46875,349.51987,533.1556,372.7321,535.04553,351.6509,534.36554,339.14374,534.01825,336.7222,533.8098,370.60098,535.3612,353.99066,534.6395,334.5996,534.2113,312.70947,533.9343,no_gesture
272.83936,259.55014,277.72287,263.57886,270.00354,252.54866,348.775,250.308,273.58197,251.2721,293.6489,253.28001,295.70108,253.66373,352.63428,255.28056,295.0342,255.77588,288.33597,254.79663,277.3127,no_gesture
362.19183,925.54254,296.7795,949.4859,264.59555,952.9707,493.74225,931.0438,392.59067,910.3428,350.2524,924.12537,327.32578,966.98785,527.5573,954.0081,434.5399,928.54224,390.4125,902.0304,362.96713,peace
308.2842,299.5086,321.7095,309.26437,335.1119,283.03476,346.19263,296.8439,325.59256,306.98523,347.28323,316.43973,356.85748,297.3216,374.14285,319.9915,356.14224,331.61337,351.7087,335.7496,345.32077,no_gesture
711.645,480.26556,675.52136,484.834,641.36566,455.06757,936.0654,485.33435,771.154,483.89145,761.1658,480.7397,752.1896,472.30853,994.46246,495.7499,864.852,505.09436,814.6954,500.45966,776.7018,peace
251.08539,273.66376,229.97043,273.11545,219.81279,267.7355,345.1858,269.29144,272.82767,268.1779,265.18207,266.02585,263.49835,268.71933,362.1746,274.78625,301.32468,280.48157,271.81436,275.42758,257.06754,no_gesture
307.69907,257.3427,313.251,244.52582,330.05917,283.88693,380.60938,294.54544,334.34915,271.73083,334.00574,256.32263,344.40585,298.48602,392.91577,306.7533,359.37396,287.40982,350.0055,269.89548,352.17178,no_gesture
756.7554,548.1723,752.8096,558.06793,757.5181,547.0211,960.1195,530.4811,833.2544,536.02637,883.5798,538.41736,928.7442,555.9075,1006.4949,543.3896,908.5266,552.5545,893.01263,545.4719,884.9539,peace
799.23096,764.946,730.85547,776.2007,703.96094,722.1858,954.7337,714.7215,820.3461,729.335,796.1672,726.0198,809.49945,721.6723,982.58527,731.8891,861.0754,732.731,808.8477,712.40155,804.1286,peace
944.7541,797.7684,1030.204,817.64,1104.8396,814.0341,1062.7078,879.7166,993.2331,901.15326,1070.834,917.97205,1130.2467,914.05133,1102.7249,959.62915,1079.5156,974.3332,1129.8763,985.77216,1183.1865,peace
780.82465,770.4384,777.9544,773.67035,785.7474,698.5602,886.7347,728.7035,809.2523,732.44495,834.80334,716.38873,858.1358,708.579,921.6806,721.5015,845.32214,722.5173,810.6529,696.1299,787.5964,peace
566.02594,787.86176,538.98047,806.9363,557.6872,681.5762,840.935,794.53064,617.6986,825.75696,628.3624,831.14905,684.38794,738.41724,895.0062,818.6121,696.43066,846.66797,683.121,853.4566,718.78613,peace
664.45294,690.2783,529.49347,691.9563,474.4589,747.6221,930.48035,719.39813,681.36896,709.7421,619.1516,685.33527,580.3386,778.9304,946.90546,771.09436,770.0402,757.3302,703.8372,719.8528,652.41406,peace
666.4251,845.873,644.10864,877.3307,649.79407,758.12915,925.1341,851.94965,764.0536,898.45154,791.28827,940.00055,839.4457,791.5039,991.5109,860.97314,888.9955,898.3445,905.76764,925.84546,951.01465,peace
299.6081,309.87036,292.11752,323.5925,289.57062,311.38614,355.59512,323.7983,301.9086,333.53644,299.16776,340.18344,307.5275,338.35843,364.749,345.80713,314.40967,342.67264,297.4863,334.7543,288.62598,no_gesture
314.9742,165.41747,325.55884,168.99847,336.67758,170.88705,371.45538,162.65494,330.47995,168.65508,344.15533,171.27342,364.05988,173.41446,389.88754,174.12566,349.7911,179.69551,333.88123,178.6414,332.50772,no_gesture
298.50497,285.8777,307.07156,289.14786,314.75378,271.30237,365.761,279.40488,307.95453,276.59482,316.45288,277.60483,319.87,271.3169,379.8043,280.18027,341.30667,279.9766,338.69983,279.58853,336.472,no_gesture
271.17346,250.86438,247.35043,259.34,239.16974,267.79214,357.72623,255.75517,285.2919,252.63318,277.3351,255.81483,267.5447,273.1211,367.11563,266.90802,317.21335,265.5481,292.82043,261.5676,275.57574,no_gesture
671.3687,804.6558,725.61206,828.9415,809.7651,677.68085,813.7365,815.7501,687.5487,857.2096,773.6548,875.6641,882.33655,726.67365,852.3687,832.39417,744.0197,867.19836,784.2139,881.4552,841.80945,peace
220.95796,225.6884,265.42703,241.41064,316.81024,278.36694,325.0093,207.22404,258.1713,205.26692,305.89178,227.09323,337.3739,256.51846,355.3622,196.00986,308.39395,195.62009,329.54053,215.08444,343.94467,no_gesture
717.2955,871.6936,613.3053,864.2411,563.34424,871.77496,925.21875,905.0359,714.7347,903.66156,646.7853,900.8598,613.4048,900.8126,939.4701,931.76483,781.2372,925.9608,713.2454,917.57117,684.5073,peace
297.22794,280.41595,309.46725,284.56686,333.6839,270.6474,359.53406,277.27567,285.87482,271.8106,307.85565,274.1461,339.16415,260.94345,356.3935,269.55008,302.9885,268.59396,306.8387,270.49228,320.16412,no_gesture
305.98633,264.2706,293.7781,271.5373,284.98898,275.342,374.4051,268.2453,320.87158,268.62656,322.0737,274.416,319.52835,281.15292,384.45187,279.26205,347.36084,283.05167,336.0892,283.66254,327.61536,no_gesture
305.1461,316.49982,313.00214,329.5461,320.12674,279.2702,366.6516,297.79855,332.70236,313.72614,356.90018,326.24905,380.4766,290.1971,396.59882,306.8215,372.6482,324.04626,370.56757,332.0338,368.9491,no_gesture
280.6657,244.81769,251.43137,227.46414,241.13289,315.0392,374.86642,287.86688,305.26187,254.44604,283.5537,238.27501,271.3129,323.377,390.88617,297.35754,328.95422,273.30017,307.7621,253.90506,295.38016,no_gesture
1080.9855,938.359,1074.7255,944.1457,1075.7802,982.5264,1132.2329,976.53204,1087.5615,966.8233,1087.6025,966.4023,1090.5071,1029.442,1144.9579,1045.9388,1107.9464,1040.002,1093.5067,1026.6272,1086.337,peace
278.30286,263.47012,267.89984,262.34213,257.82596,278.2124,355.88553,275.56195,296.90237,277.8716,298.81058,277.27478,293.8647,291.7031,367.69482,291.99936,320.00607,296.2426,308.17163,291.3423,297.17136,no_gesture
205.25833,370.3239,195.46136,375.88104,188.91406,353.0514,293.61163,359.88788,228.39194,363.93304,230.32277,365.50046,231.4704,364.41858,306.85684,370.01047,257.41727,370.37704,241.47527,360.66476,227.88522,no_gesture
338.4554,227.22058,393.82382,215.8524,443.40442,345.58063,277.06427,321.1343,338.20905,306.98325,397.81177,297.29947,449.71994,397.62817,286.59323,396.09198,329.9312,387.3668,379.05795,376.31958,423.37643,no_gesture
698.4699,720.38153,638.6417,730.1847,611.69556,772.64984,902.2308,751.3782,747.2317,767.7417,712.27875,782.1449,664.3632,795.5705,953.51447,794.75653,823.30786,800.40485,748.3518,791.6298,686.0273,peace
756.1234,545.43744,748.0445,567.7631,751.0562,539.62463,960.1952,526.56573,830.2816,522.4154,838.39844,530.4208,850.20013,545.6131,1017.54663,532.3457,915.30286,538.39777,878.4067,539.21045,869.13934,peace
251.36554,251.36473,242.79494,259.34055,247.03412,263.09598,334.28104,253.43166,265.9201,247.73949,273.7092,250.29858,282.13544,265.73535,348.31833,260.46915,294.47476,259.60187,285.0348,257.87357,285.24155,no_gesture
264.2329,301.78293,229.24686,318.65466,227.86569,259.5931,349.64,267.6155,281.26572,283.4701,272.66342,299.75894,278.03647,257.34958,367.59167,270.325,325.56842,279.74973,303.35855,286.7415,294.70126,no_gesture
752.3804,777.58966,699.9629,802.72046,686.35046,781.29364,952.37213,770.86456,804.7099,789.8434,791.74133,808.5387,773.6649,816.88654,1014.69464,815.5505,904.54724,833.89813,863.78094,841.19116,830.9218,peace
288.21063,660.0645,276.92004,650.913,267.26764,655.308,362.16068,628.63464,307.82828,616.3657,308.5559,594.0316,301.3473,646.9424,367.3514,647.8019,325.79288,650.12445,308.4722,619.8652,296.0683,peace
818.7762,803.9453,812.8547,829.1196,808.6447,734.68524,1012.71924,784.9181,909.94354,839.0779,907.8174,865.08307,904.31213,760.7136,1077.6849,804.37335,978.8495,835.52893,931.82666,831.3387,902.0859,peace
643.83514,757.19745,550.345,784.51874,523.5962,731.95135,883.6725,749.0764,699.1778,759.2338,665.89886,775.59515,646.57465,749.1144,941.8398,787.7524,816.0453,799.0672,750.54224,798.1925,709.92755,peace
255.36221,285.33755,205.49548,293.64062,169.86171,241.4241,345.59824,264.53754,265.88812,278.8104,224.62437,293.64163,194.59238,232.25677,352.5073,246.01953,289.2709,255.757,259.5482,263.46,244.39523,no_gesture
619.5603,693.0754,599.8611,712.8271,635.34247,672.7379,874.39526,661.2928,680.0491,667.0895,726.91797,683.2972,769.60785,675.6853,936.5105,681.103,798.69885,680.5605,789.3517,672.0111,791.9594,peace
157.96039,360.79294,119.22226,319.88535,103.846565,467.7004,270.4394,419.988,165.42606,365.84085,136.05476,325.86826,123.71419,450.8715,269.86536,408.3822,186.48227,372.66318,159.32916,349.30576,146.51904,no_gesture
750.52936,909.4961,741.42566,963.4986,776.5054,791.79083,978.68884,867.3163,767.64954,927.2105,776.68146,969.4538,808.31,830.11707,1026.9641,878.9551,874.5883,925.3923,843.07806,960.2847,832.5538,peace
856.59607,768.935,949.22485,778.40594,1047.8497,530.9335,841.6726,604.26843,791.8761,649.222,866.0553,668.9698,958.97327,385.7588,818.1664,401.98813,768.0703,437.206,841.8601,456.72217,942.85645,peace
232.71188,164.62756,240.01279,168.45087,249.41692,165.8126,330.9162,158.05507,246.83347,159.77109,267.22964,163.39047,278.87335,161.09627,351.2753,152.25095,288.8242,152.53397,283.52866,154.7183,277.62363,no_gesture
678.356,713.50903,655.0351,725.2521,647.12744,769.25903,867.05457,740.06555,733.36597,733.0547,777.698,730.85034,806.5623,778.1929,904.86426,786.5143,803.52625,794.1307,795.88074,788.17725,796.043,peace
112.43842,224.28458,111.86711,221.83981,114.787895,213.92278,135.92786,211.39151,120.8779,218.19768,124.485985,217.44624,127.94726,213.94504,142.56473,223.73274,130.25784,228.82939,124.30896,221.91924,121.456795,peace
162.72633,359.88705,151.6503,361.15283,144.08113,364.37997,204.21626,345.05536,174.3966,351.19785,169.77449,354.02963,169.12018,370.65018,210.39539,362.24258,186.11179,367.2333,170.8185,361.4496,160.30638,no_gesture
765.15625,679.6029,771.6826,701.918,777.8939,737.0703,946.0821,721.946,809.6954,717.2772,826.9278,731.28784,834.72345,772.25574,998.8165,763.79346,883.3474,762.1641,846.65393,759.25055,816.16547,peace
310.17102,294.85983,341.3202,295.66605,362.2553,275.2897,377.1499,314.30075,342.107,317.90784,383.32742,313.48288,412.3199,310.0651,399.82544,337.74524,393.8421,345.1637,418.86774,339.99524,435.34464,no_gesture
645.7021,572.4233,637.8478,557.00055,657.82324,739.37976,869.08014,707.3166,693.27673,656.9252,682.10486,640.413,689.8317,817.4719,919.15063,780.4642,780.053,733.8829,753.36816,717.14825,729.0744,peace
750.80115,805.3034,819.60706,837.5185,907.1567,690.81866,1002.6101,769.4134,805.8096,822.8494,874.649,842.6407,956.4676,733.6559,1054.6395,797.0678,921.75073,841.1679,935.6058,848.44165,964.97516,peace
287.2068,167.75067,282.65094,175.83633,286.3468,174.38945,363.18738,165.7247,302.5429,163.05333,309.13983,168.25261,318.75604,178.53561,378.6625,168.8256,338.9318,166.69423,332.27002,167.02599,331.8958,no_gesture
