"x0,y0","x1,y1","x2,y2","x3,y3","x4,y4","x5,y5","x6,y6","x7,y7","x8,y8","x9,y9","x10,y10","x11,y11","x12,y12","x13,y13","x14,y14","x15,y15","x16,y16","x17,y17","x18,y18","x19,y19","x20,y20",label
262.5131,562.8045,291.75967,500.6956,311.07596,450.44647,321.8264,417.25388,337.9308,406.51743,272.52408,356.87314,288.28918,316.39474,304.97214,308.25278,314.22327,312.2971,257.73785,356.3385,276.06458,310.39996,289.69424,325.5212,298.58212,341.0122,244.9098,370.70786,266.30307,332.38467,281.4301,357.26886,289.78687,380.65018,243.0647,392.75903,262.16397,356.0134,272.6911,363.34427,273.42212,375.26776,no_gesture
311.3205,523.1292,247.08652,481.4436,196.88997,428.75452,166.43352,397.1263,158.15593,378.3137,241.3059,362.7494,236.35321,341.21475,238.96646,348.6589,243.55688,357.16327,289.03238,355.08496,293.1935,339.3128,289.6325,339.3227,289.64786,350.5819,328.17688,359.2943,325.96674,336.349,317.52493,343.23587,313.50192,358.44873,361.87225,367.02457,363.48965,343.63834,356.7112,336.77032,347.29233,337.56808,no_gesture
276.30414,555.35266,277.9404,495.60794,280.44885,405.08884,281.58206,351.47168,299.42236,325.40573,275.6575,317.5877,279.51532,245.9062,282.3588,223.16428,285.29297,209.1857,267.01462,311.2662,276.51013,254.53659,280.3677,230.90111,292.45685,213.02493,261.27664,329.23056,268.58694,270.7268,273.39233,260.48257,281.03018,246.35802,262.5601,350.34494,271.45956,307.99945,275.0945,285.70477,276.67285,268.7822,no_gesture
174.22636,580.48346,176.90225,513.8419,177.64456,429.47424,168.19536,375.03482,164.21179,329.09457,169.1144,322.82233,170.51854,282.08878,170.44363,264.9019,170.8604,252.98752,166.59212,313.2425,171.23848,277.5893,175.2683,277.63776,181.9923,279.40686,165.03645,330.7339,168.30023,294.0801,171.79976,297.80145,175.77489,294.10504,166.07501,352.51996,172.65578,327.79892,179.93567,315.96646,184.99698,308.8344,no_gesture
288.6484,550.4543,289.94586,494.63364,277.83658,422.67627,254.9197,378.52942,252.30078,353.81882,280.50058,340.9082,277.40002,316.65164,266.03107,324.59048,254.02895,340.9245,275.87497,340.25113,278.333,316.04266,275.28717,330.52637,277.7239,344.9308,273.03494,357.92496,268.7244,333.21838,262.41025,350.22818,257.6897,364.24545,279.5549,380.62173,280.2985,356.79227,277.11075,351.86084,269.1314,351.47592,no_gesture
163.9021,585.9725,164.62666,516.65466,165.96178,432.61346,170.7688,367.73932,178.77173,324.29312,173.72511,338.69446,182.9852,271.53638,182.59572,224.46082,181.69362,190.32204,174.36816,340.04828,189.29231,267.53888,190.31265,236.51399,191.10979,218.07307,174.43822,356.39417,191.43953,290.21484,194.78351,281.46915,196.78961,275.1902,177.6946,374.83502,188.20108,329.5856,191.68353,317.17947,191.79556,305.83212,no_gesture
246.26189,595.26337,268.56583,530.91907,276.3001,449.15363,272.45956,376.40277,280.70145,326.12283,278.8483,351.64285,278.1008,299.46472,276.06906,295.28552,277.35306,304.65393,262.5926,353.4718,268.12607,307.58594,264.1192,320.69675,264.74765,342.29916,245.90184,368.28888,248.88766,324.09012,245.81395,340.71262,249.30193,361.6623,232.24187,387.65723,232.75844,353.917,222.52702,353.38403,215.60179,359.69,no_gesture
292.1389,526.1118,271.0153,493.8488,265.09427,438.05502,264.05344,387.05954,285.1841,359.32553,268.67023,378.0755,263.87396,328.69647,269.61993,299.3464,280.07626,284.48456,278.2878,363.6447,291.58655,328.1759,301.50504,311.11832,312.75082,303.48938,285.63763,364.73007,301.30276,328.50116,311.16058,333.7803,322.3321,344.29922,300.8952,368.9367,317.43005,341.6373,331.35336,331.9813,337.44086,328.40265,no_gesture
293.15884,583.67816,283.08047,515.5484,273.73212,445.9244,254.90834,398.89752,239.61665,358.618,265.79636,347.3585,260.95123,281.73486,257.71942,263.18542,258.94687,260.0423,268.0918,349.30716,273.11368,288.91803,265.93497,288.47772,266.12106,290.36435,273.2708,372.26926,271.76508,319.72275,260.1712,327.24426,253.71698,337.7669,289.61734,395.88483,288.42682,353.79724,281.52356,340.1304,269.962,331.03015,no_gesture
211.96638,575.534,221.86755,503.7991,224.60608,414.56253,224.8302,344.26334,226.35342,299.1825,210.10194,325.16898,213.96867,242.01108,222.66882,201.76413,227.97997,170.88762,203.41899,316.24033,207.81155,238.64824,216.06554,204.65045,225.73688,180.18198,200.3086,327.65698,207.77676,247.7625,212.84184,235.71925,216.64131,220.7233,203.44026,337.51785,209.22643,286.34647,212.19762,263.13242,211.07211,240.08746,no_gesture
257.9106,567.1007,275.48746,522.5421,282.30353,455.379,279.47513,408.3738,299.56958,375.5188,287.8762,367.61234,289.01556,305.1482,289.18497,303.20844,295.52972,314.1355,279.63248,361.8009,285.72958,298.50497,285.8777,307.07156,289.14786,314.75378,271.30237,365.761,279.40488,307.95453,276.59482,316.45288,277.60483,319.87,271.3169,379.8043,280.18027,341.30667,279.9766,338.69983,279.58853,336.472,no_gesture
301.3241,567.56665,282.57974,528.9229,262.4916,457.82632,247.68257,402.0482,249.79692,361.5459,277.32175,357.82812,276.89737,285.1795,267.2281,246.1049,259.52637,222.69476,294.14807,341.3856,289.90543,281.1889,279.05835,260.80334,278.0873,254.57048,303.90976,350.13492,297.12103,298.35083,287.2192,293.82803,283.74673,286.68225,316.1207,368.4019,312.4049,329.88843,309.3821,308.64185,302.75806,287.94122,no_gesture
308.03748,558.84143,314.70407,515.4865,302.44836,445.1515,281.13455,394.3182,278.03525,354.1517,288.97495,350.79675,286.38852,273.86792,282.34705,250.01627,278.53223,227.22546,285.07324,338.12204,291.677,282.96497,296.73755,281.2407,302.31357,272.5831,283.89496,347.42368,297.08337,299.31583,303.0504,302.21893,303.24063,295.2526,290.1043,358.99017,300.4271,320.0886,306.46634,299.13004,302.6295,281.3659,no_gesture
279.03326,584.6995,262.37424,526.0895,254.87794,432.84863,249.01929,366.79202,262.4626,325.63724,281.83472,371.05746,279.80487,316.20157,284.8313,297.61243,291.00146,289.51804,285.89847,372.8332,286.28708,307.09814,294.75092,296.1735,301.51407,293.1472,289.19632,387.39725,294.50522,324.82834,305.68353,327.64426,312.59494,334.604,301.08585,405.4845,306.9558,356.07294,312.8203,344.5236,312.51508,340.1562,no_gesture
370.28864,438.58694,352.2614,388.02902,338.97073,331.66693,325.64816,282.1559,335.33316,244.08678,345.12946,251.4701,340.3762,211.4389,330.25906,204.72527,321.01047,202.80821,348.05347,240.76701,347.44745,214.00284,338.38123,214.725,338.668,213.99939,354.92014,247.84503,353.31006,217.39731,349.48593,223.74242,344.7962,227.96078,366.4771,258.56067,374.5529,232.04681,367.51822,225.27484,353.65884,220.81863,no_gesture
397.60925,315.17136,389.32434,280.52954,385.99347,236.91307,361.94476,209.90144,369.37793,194.42134,368.43307,183.43268,352.87247,149.88362,337.7329,142.85098,329.984,141.68927,361.3036,177.62375,351.06293,154.65576,347.2553,154.73502,361.29538,154.10909,356.9329,185.95154,348.79837,163.83795,343.68576,163.58496,353.27377,161.33968,365.06653,197.53012,367.99014,179.81364,367.83963,175.09378,369.75256,174.65071,no_gesture
177.89496,558.0184,178.99629,489.5844,174.03418,407.55295,170.61858,341.0258,176.40463,299.74252,173.5788,331.7845,169.37903,260.49203,168.48473,236.38142,169.29924,230.67235,179.13895,328.77774,173.80655,259.44415,169.80923,237.40749,168.80751,233.06583,184.95627,338.8171,179.9998,272.57602,174.73734,263.52612,168.5336,260.60764,191.52237,348.59317,188.28387,300.39023,180.7087,284.68295,170.84052,276.71967,no_gesture
298.681,533.27435,308.23773,491.30115,304.48682,423.4714,283.45428,390.68982,281.83243,363.0439,283.71262,341.8662,280.7806,299.75702,270.2405,303.06335,259.1429,307.3316,276.2572,335.25836,275.808,302.12848,268.4758,311.53464,268.60056,314.6488,268.179,349.1456,260.22098,318.68607,255.00043,331.91513,254.25552,334.51907,270.759,363.34167,272.33792,341.27448,273.2071,332.51437,268.18466,327.5261,no_gesture
301.47906,561.9105,296.524,494.85062,282.45132,422.88034,269.88745,375.76053,269.50018,342.6696,269.7944,354.3845,274.77612,277.99658,275.1256,253.52605,273.26108,241.3442,272.55426,347.26505,285.92593,279.23474,284.779,254.23822,287.79153,237.97401,278.83392,357.58112,285.83197,292.37317,282.04898,283.3151,280.93622,274.433,291.22202,365.89548,288.74408,318.8875,283.62204,297.72668,278.34222,285.46823,no_gesture
269.56155,572.8497,273.6842,518.26764,278.60547,424.30185,280.09543,347.36356,288.3581,304.92325,269.89062,320.99603,272.37344,251.18196,274.4536,226.83455,282.7453,222.97234,267.10034,310.96973,263.40134,236.35922,263.71338,227.6156,275.746,238.50592,264.56372,320.64523,257.52258,247.49515,260.22595,249.77336,269.07294,261.1854,266.99576,339.54514,262.27338,279.7706,262.10278,264.81982,262.94437,261.5582,no_gesture
381.25427,449.44122,363.30707,404.3193,338.37402,331.28397,333.30905,269.32767,345.127,230.13565,354.36346,264.94888,353.0788,200.03593,351.58945,166.94672,348.08304,154.80064,360.0322,257.1831,352.47092,201.48169,344.01495,177.5491,351.75577,170.06538,363.04694,263.69626,359.54102,209.44133,352.6158,199.11519,356.3608,195.03033,373.29608,273.5065,369.1418,228.6072,360.74084,209.50809,350.06827,195.23763,no_gesture
246.46225,557.7688,194.79352,470.05847,181.79552,393.4968,189.80434,332.6167,207.3733,288.71906,208.74542,323.97314,212.35323,220.17715,214.121,167.25371,212.53566,137.0737,238.63525,321.93268,243.83447,213.31015,239.02419,165.31407,232.95697,142.99596,266.06082,337.35483,273.08362,265.55872,260.29764,263.82587,253.07027,280.88782,297.6025,358.52795,300.72308,309.74768,287.4367,310.91525,275.1844,324.46915,no_gesture
208.8844,593.2246,215.8308,540.54675,216.80626,447.96277,214.1339,366.69467,214.4603,320.91635,211.02386,361.9823,213.41188,261.88342,213.6778,213.26572,213.63225,192.78658,206.52197,345.62796,209.65715,254.19254,213.71523,215.06883,221.31042,195.642,205.19284,349.1245,207.4703,261.7249,214.58311,229.9922,221.67174,205.59413,208.24542,363.7972,208.42247,296.3138,212.81618,267.79883,214.89879,248.49017,no_gesture
302.41168,538.1389,303.62518,491.39124,295.43048,433.77353,278.97992,394.55237,277.81503,361.76617,278.33926,347.53656,286.45724,280.5834,279.17242,267.8918,269.8188,257.77155,274.56165,336.88885,282.13736,282.51202,280.68198,277.28473,285.76273,270.39908,275.21164,349.48676,280.3258,301.85657,280.87805,302.46454,283.3985,297.21622,282.01892,363.80328,292.34857,325.73026,295.65323,310.5625,292.7103,303.2733,no_gesture
365.57074,376.9917,356.44254,325.72458,346.4643,264.45825,338.65097,226.72934,354.0729,214.19116,366.89926,220.83456,361.98035,173.65657,362.58728,161.84438,362.93048,149.9588,359.48746,217.42313,361.7553,183.45444,358.12115,179.81944,363.6768,178.39203,354.67853,229.82382,356.0043,196.72777,350.27637,207.4969,345.75375,214.95035,354.0584,245.33458,360.03812,218.94026,351.30405,214.09273,340.71924,213.43362,no_gesture
278.2725,582.21063,285.81213,538.2016,278.22067,478.87903,277.1278,428.12244,293.15103,399.7344,254.04,396.8184,263.42114,372.73035,283.17838,381.77585,300.64822,387.36353,265.11865,391.0405,271.9679,377.68082,284.10123,401.67508,299.9667,417.1423,276.00433,408.7346,271.99136,392.09677,281.1266,418.26746,293.9993,435.80124,296.32703,427.95343,292.77158,412.34967,306.4568,415.1364,317.49747,414.63025,no_gesture
271.21564,591.8094,269.71335,512.99866,276.80347,420.47183,278.29227,347.93356,288.6793,312.449,262.80426,318.5822,286.1692,256.66666,292.99152,244.01625,302.49918,255.02342,264.09308,320.5978,295.09305,270.26212,301.06042,271.13553,311.7586,285.29822,268.84045,343.50464,301.57574,287.02014,313.60318,297.60733,321.4759,310.52847,279.9135,371.473,304.9394,332.55682,309.66257,326.07645,306.38522,322.8083,no_gesture
270.04993,589.52423,275.2152,531.29346,269.8317,443.5935,270.62796,372.18884,281.0483,329.49173,267.83765,339.10895,264.09824,242.46512,261.95117,202.5315,259.14975,173.01901,264.45078,335.45923,262.28256,260.12997,260.95227,226.75914,271.1051,198.03198,260.19543,353.85925,262.08417,279.29956,261.41864,253.5893,267.5059,230.90369,264.3476,374.14142,269.90692,317.20306,268.8695,283.84955,268.9406,253.58704,no_gesture
288.23514,603.32794,288.64026,529.4253,276.0587,443.31177,270.44678,379.86053,267.87195,342.66687,266.959,356.26834,258.0591,264.0702,254.41168,224.17075,248.30421,214.87114,270.27518,350.43036,260.00504,254.06125,262.87314,233.5506,270.00946,233.53416,276.63126,367.3611,268.5763,282.22614,273.37454,278.72006,277.04605,280.22714,291.67007,391.60007,289.12445,329.4917,289.41315,313.97223,281.89383,304.9081,no_gesture
305.4469,576.0409,240.85933,515.92236,189.9401,463.13684,163.73024,453.25342,158.92618,467.96878,214.60507,364.78076,175.69507,385.19205,165.35963,437.6161,168.06308,475.96466,250.58995,366.38266,204.01886,393.05023,188.04077,448.4782,190.09213,497.70273,284.636,387.3639,237.74757,417.07504,229.4887,466.3406,234.8445,512.7149,312.7186,417.77542,279.49197,447.88028,273.7295,481.3242,278.01837,510.70206,no_gesture
285.34256,591.1907,250.60402,526.4305,228.35039,471.5875,222.67543,444.76663,227.87234,420.37708,263.5831,337.62253,288.19995,255.06526,287.03235,239.56177,277.35245,246.98654,281.37564,376.2697,296.5658,347.42996,325.63492,422.5702,348.63168,471.90616,302.0043,412.82614,323.7213,410.7761,360.49802,473.83063,382.0135,517.8795,324.14276,442.21304,347.5446,447.38113,373.10925,481.4764,392.09204,505.48935,no_gesture
292.98102,583.4051,299.8462,524.8516,289.255,447.14185,266.6891,380.7542,251.09933,340.04163,283.17868,360.44763,266.21637,282.6171,248.65044,255.16245,234.82465,236.25974,281.10434,352.70474,252.089,282.57928,237.37103,277.1849,237.46614,272.53976,276.5733,367.84225,250.90012,307.49872,237.85474,317.30878,233.23415,321.07404,278.27307,382.10284,262.0362,340.0073,254.0699,329.36832,243.91844,323.8654,no_gesture
307.876,581.9875,316.75076,526.43097,309.12738,457.74213,292.65875,413.5354,293.1599,386.1969,297.89255,364.6863,291.51523,291.91385,282.26328,270.03436,274.35712,266.71515,281.86115,346.5353,278.439,286.32233,277.59857,271.9198,286.0765,273.51672,271.5795,351.0265,271.8099,294.53253,269.65582,290.95044,270.5056,296.24643,270.60675,365.86438,272.06583,315.09753,267.35892,294.86435,260.74487,288.56796,no_gesture
291.3604,588.0552,274.20526,542.5657,269.2989,452.17294,267.799,371.10965,269.7192,312.8122,259.51266,302.14877,272.2624,242.51022,281.55115,243.16724,286.48175,252.2446,263.5376,292.62564,281.3882,234.80554,285.54077,244.89224,292.416,258.73645,271.59802,309.66357,287.6812,254.85706,289.58322,279.20178,293.18948,298.9298,280.15643,331.63165,296.06982,301.02246,295.67618,302.36774,295.76736,302.1745,no_gesture
224.46532,594.79456,221.67459,519.462,232.6537,465.99448,256.46735,447.08047,283.55554,442.1725,222.66174,373.8257,249.80426,310.21088,274.717,319.15707,288.53842,345.2336,238.37193,385.76086,263.38754,321.77075,284.90497,342.03757,295.34836,372.7611,257.52444,415.4758,311.03818,404.4101,332.8787,426.01804,345.40222,459.41833,287.94473,460.24396,350.8979,494.44037,385.82144,527.7966,407.1626,566.0575,no_gesture
246.43399,515.8057,252.23189,434.50992,273.02664,356.96313,293.78757,293.62503,299.67136,283.54196,236.79068,338.67697,273.41837,283.6904,297.11258,290.87943,303.86118,294.91544,238.43768,355.54285,280.09747,302.93646,303.3575,318.43234,310.69894,324.72147,249.61165,377.73026,287.8371,324.15967,300.11508,352.5708,300.77426,378.28494,271.90848,389.79364,301.1031,346.48938,308.42493,355.27527,302.03036,363.70184,no_gesture
305.0801,567.7529,300.6473,520.0407,293.55515,423.61826,272.3115,354.63138,262.7719,311.63132,297.92456,323.58487,274.79144,250.76448,266.19333,244.4235,263.055,245.71388,297.3357,318.29443,268.69452,260.0745,262.9469,261.24655,269.21774,264.20294,293.3766,339.19214,266.52136,280.4939,268.63742,280.56857,279.75848,281.65677,297.04807,364.1461,282.9156,315.18008,284.39526,296.13153,286.56464,286.50415,no_gesture
402.62738,309.33008,414.75705,283.8729,406.26428,251.6287,381.67703,227.7969,379.3867,207.299,387.94992,203.55202,362.6384,160.68295,358.84576,148.14485,352.04977,139.93466,373.4513,197.82796,359.23837,162.72633,359.88705,151.6503,361.15283,144.08113,364.37997,204.21626,345.05536,174.3966,351.19785,169.77449,354.02963,169.12018,370.65018,210.39539,362.24258,186.11179,367.2333,170.8185,361.4496,160.30638,no_gesture
293.52234,562.0599,290.15283,518.64954,282.0222,454.1328,267.21503,410.0959,272.03696,379.02188,283.09576,347.94537,278.25232,287.91226,271.7553,272.4645,269.06042,259.82935,279.4709,341.2695,275.17908,285.81464,275.62708,280.8818,287.37973,270.8268,271.71274,358.32254,259.838,313.1121,258.00235,313.99634,265.90546,307.99182,270.88782,378.75885,267.78717,341.04822,270.77026,323.50934,271.2352,312.03525,no_gesture
211.13893,578.96783,188.21265,550.7175,159.12225,464.38416,139.59999,391.51764,133.11345,331.91165,186.91402,340.74326,157.43031,272.2493,131.29515,236.35622,116.8615,224.3392,196.39748,320.04974,160.17134,239.10603,132.10999,212.70883,121.178894,209.94513,200.52765,314.46323,166.01396,242.9816,140.24872,231.84387,128.4074,227.554,203.12456,320.1335,172.99277,270.95004,150.16289,256.0094,136.53387,246.11594,no_gesture
316.5607,569.9733,308.71924,527.2098,279.08606,461.66483,248.09462,406.9002,230.67628,370.29382,302.0231,361.03537,248.39738,305.92844,218.27861,282.22238,201.35672,266.46826,292.43713,348.9182,232.69696,284.22577,207.55568,270.75223,199.25008,269.2108,284.94653,354.292,229.31242,295.144,204.26114,290.88547,194.06108,287.70822,281.04572,367.93765,239.27222,316.6977,216.34653,309.1306,202.6711,301.1302,no_gesture
275.14774,577.5893,310.09253,525.29626,332.64288,452.24857,341.28036,403.01392,367.74954,382.76013,301.14825,343.30194,302.41092,271.7421,307.29996,253.92867,307.49985,254.75873,281.60556,342.16,272.53625,286.24197,278.3027,293.70627,283.9987,301.25772,263.52487,362.79272,252.02313,302.2352,263.83008,325.71912,277.52222,342.094,253.92802,386.48544,242.86995,334.99362,248.37631,329.4796,256.88397,329.9115,no_gesture
317.24823,174.52502,247.05777,184.1641,200.38829,228.1432,179.2818,275.0149,182.25316,318.3549,245.2091,199.87558,242.3723,229.46371,255.47574,259.3799,265.55496,285.78714,311.35446,200.96819,317.3435,262.74432,300.4538,318.27298,287.73682,356.58435,371.1364,203.38626,373.55695,258.4224,344.78625,301.5278,326.0055,334.79037,415.68015,206.2173,411.7779,241.46701,395.75858,269.372,387.9708,293.86404,no_gesture
231.84888,551.1352,233.67477,520.30005,228.4453,451.44476,218.48735,393.26346,221.436,357.77164,211.91193,326.7042,223.12273,286.50323,231.55948,303.54382,236.49028,315.52032,206.81142,305.06744,218.72382,275.68274,224.90706,294.09326,230.81558,305.59592,204.87648,314.03625,213.06561,288.18167,214.97063,309.30698,215.32726,324.2897,207.52834,329.72528,217.4313,307.84946,214.92204,301.85205,208.90825,294.00552,no_gesture
196.05624,576.01373,274.1044,536.639,325.12952,465.59647,353.00146,402.0809,372.0013,360.02988,284.19073,332.7375,296.1145,257.59537,307.52594,225.45424,309.82025,209.32236,240.344,318.91144,259.24594,269.27023,270.2629,303.7302,270.5171,326.62646,199.18959,321.12524,229.50761,293.39484,239.58693,343.85916,234.21336,372.7236,159.85257,327.15268,183.28963,313.03534,188.098,343.48257,181.84944,365.93692,no_gesture
304.7229,591.49677,291.00897,531.21063,287.51605,430.66238,292.42896,350.63528,306.58517,307.0909,284.84363,343.25006,299.55933,263.46893,300.76337,244.27438,295.86197,237.23624,295.83047,343.82275,289.8711,261.97772,285.51794,265.02585,284.76886,273.07913,306.33533,360.8582,292.38617,282.5667,283.4077,302.55093,276.5797,320.91763,317.96692,375.591,295.005,316.59912,283.7193,318.54526,272.55035,322.63324,no_gesture
379.62762,578.082,395.08865,522.0343,389.9242,448.20276,371.4018,391.60367,371.63202,351.31433,392.60992,366.8363,393.10922,295.26633,390.64484,267.7006,384.30194,252.77832,381.48203,361.67093,383.29538,298.09222,379.4551,292.27087,385.78833,292.81036,375.06375,374.4017,381.0015,309.8424,375.395,317.17007,371.2403,325.15555,382.22083,385.17123,392.7415,340.6068,386.64877,327.00986,372.74347,316.13718,no_gesture
348.74463,588.6691,363.64056,509.8532,367.66544,425.54138,362.81946,367.15472,364.68854,323.723,347.90955,329.86163,348.88882,247.343,355.51004,210.70053,360.53867,186.3246,339.4667,325.3434,344.86057,253.82442,353.1717,236.04744,363.73322,220.793,336.31924,344.10165,341.64648,284.94055,349.8819,279.2945,357.62732,267.74512,339.72998,367.87167,342.8787,323.4679,347.6645,301.00186,350.7241,279.13394,no_gesture
390.4251,587.34265,319.72577,516.92664,264.0679,427.54193,222.49416,360.9278,195.23538,307.62314,314.02707,273.6671,252.63751,241.43074,216.6744,269.7587,213.00397,308.21625,326.24744,274.70822,258.02567,208.6973,215.51112,250.42854,205.60529,294.2118,329.76755,290.49542,257.97433,230.61955,223.60188,273.18848,223.2525,308.53125,329.67755,316.3085,260.29752,263.2118,230.30232,283.25937,229.61469,303.37958,no_gesture
299.57843,573.73065,292.5861,520.0048,285.5446,448.01392,264.7078,399.73248,254.95491,365.30157,287.92148,359.4848,265.32315,270.47247,255.59392,244.01753,252.09235,230.69278,274.96823,350.87503,255.7695,279.26675,244.2348,275.6367,246.38918,267.9431,262.2788,363.10107,238.56374,297.43018,223.38197,301.98456,218.52826,300.1885,260.64755,376.4457,246.73964,327.5763,236.19986,309.95755,224.36574,297.29434,no_gesture
284.1428,569.86847,288.7681,508.13223,283.75336,430.76938,273.10043,377.0056,271.65643,342.45502,270.09637,334.25006,281.5765,261.57724,278.59738,238.84714,272.11414,230.55707,270.83905,324.70227,273.69766,271.35706,275.0946,269.74475,283.01773,274.71158,272.4036,341.237,271.11795,292.52823,275.47946,299.3707,278.79303,303.18643,279.67496,360.25327,281.75946,325.0477,290.57993,313.16537,291.55484,307.0634,no_gesture
159.98819,558.2494,173.70796,522.5601,181.49326,449.27643,179.62439,397.01752,188.88112,368.4277,165.74283,354.03415,164.96373,303.04166,163.50444,296.35138,163.08981,289.65744,159.98576,346.77655,157.62547,298.5459,158.86766,301.85626,163.63914,302.6762,156.06062,361.7565,152.98236,307.55658,157.1776,321.24734,161.89453,328.57797,156.03929,376.08325,157.32106,344.65982,162.90076,334.9934,165.74213,331.53635,no_gesture
277.7614,579.08124,251.3067,499.39502,235.12796,412.36874,243.10309,342.0282,271.716,305.30188,200.98676,319.15585,215.47388,235.60117,243.88126,216.47272,263.64096,210.2876,232.92508,314.2718,245.60947,255.57503,275.38867,271.96674,298.82898,288.0052,274.92075,325.57587,286.71182,267.2851,305.8524,290.12946,315.73648,303.63013,319.00565,336.87698,328.68628,288.16342,334.4546,292.39935,333.0951,294.54044,no_gesture
292.6639,567.4184,295.53046,515.4931,280.3403,452.21844,263.5134,395.41656,262.65353,349.18555,274.7428,345.63058,285.28513,279.99936,281.81735,254.06985,275.3843,246.86469,273.24463,346.38696,275.45764,294.3957,272.49908,295.06732,280.14337,304.40997,270.9626,364.78473,275.22473,320.19022,271.0369,344.22818,268.1558,361.09332,278.47433,383.61185,289.52652,353.2369,286.53964,345.12695,276.21628,336.8369,no_gesture
242.62695,549.93524,220.09465,499.95062,221.80812,457.14105,239.27295,430.62317,260.47668,412.71716,229.34,362.60867,255.6193,341.89325,274.62808,346.6528,291.51285,361.53217,252.7083,367.5559,304.1224,380.7259,318.63846,409.0227,332.343,435.2136,273.146,379.7033,325.02274,390.375,333.4107,415.4246,338.14972,439.22507,294.1436,394.26205,330.22632,385.8327,339.0054,393.52365,340.7959,401.89914,no_gesture
165.3555,575.3284,168.2338,518.3603,173.9715,445.11578,171.24261,377.7737,168.35779,346.1668,173.04239,335.17764,180.59044,312.64087,177.61772,321.9937,170.78496,336.65524,171.54164,317.87885,175.60963,288.23755,173.17316,320.13693,169.96985,348.2545,174.28209,319.85696,176.42525,286.23074,174.78859,322.07812,169.38756,352.83533,177.52995,328.933,183.01617,297.16333,182.85464,298.6262,177.84352,303.367,no_gesture
284.34042,564.9874,296.4458,519.4102,299.62433,441.44424,285.3857,392.26236,289.38733,355.9236,274.3602,349.0368,272.84845,268.25412,276.22784,231.37521,277.8699,215.74318,270.85492,332.67593,268.88867,260.72348,278.84103,238.31854,287.09207,230.21031,270.63177,338.84055,265.88254,272.10983,278.80798,264.86768,288.1812,260.18085,276.8891,351.538,269.97665,302.6965,275.92133,276.6438,277.21835,260.3885,no_gesture
299.0232,559.65515,303.16275,504.51474,295.97824,429.02103,276.0866,380.2698,277.60992,351.1649,286.36838,338.2669,275.74753,274.94266,263.7053,257.099,252.21826,247.9828,282.03085,331.4271,266.60608,282.07104,258.61423,281.91727,257.24634,280.95905,275.48648,345.685,259.26584,300.1793,253.6398,305.7024,247.57855,300.64328,279.47827,361.49957,265.61514,325.49066,259.69788,317.93802,248.4143,312.87842,no_gesture
374.30527,375.4158,372.39743,341.374,364.8734,297.8984,348.2275,266.19177,347.489,244.42747,360.4924,244.09465,337.52612,202.69612,321.73654,184.83217,311.55823,180.1646,346.85352,235.5719,332.40292,193.41666,320.3342,179.88344,323.24658,178.47261,333.80103,239.70758,309.53287,204.47188,297.77512,209.31303,299.1475,220.24344,334.65036,246.63452,311.9577,225.17032,300.327,218.37265,288.48785,218.44691,no_gesture
273.00784,569.64764,274.80496,485.79562,284.9361,388.3768,293.11682,329.6048,305.77917,299.37555,273.07776,314.5419,278.15942,252.4302,284.38882,238.70572,289.09116,240.13719,258.22025,324.75204,275.79034,260.45486,284.7669,256.94727,290.88022,264.0287,246.80983,341.67493,270.95883,276.7987,281.60587,286.6905,289.50455,305.90366,246.51321,355.19666,261.09137,309.34998,269.26678,312.03754,275.61108,314.07443,no_gesture
274.78906,562.8456,285.94144,505.19766,291.39612,425.24997,288.75043,367.7811,300.57562,348.18945,292.20996,352.7616,288.09738,293.80048,286.81406,278.23746,286.93082,275.62753,279.97687,343.27264,270.6128,288.58105,272.25354,283.223,281.74942,285.2632,267.8149,351.67978,260.13153,297.76175,268.12946,309.02457,278.76743,317.8306,268.1771,365.1159,263.8104,319.43414,267.37384,305.85245,266.007,297.94788,no_gesture
268.177,599.87244,272.49844,532.00104,279.67017,433.97427,289.85468,361.99814,311.39648,321.77997,242.34145,349.48743,260.6661,288.36005,271.87244,283.9359,276.51596,285.65247,244.22293,351.17276,260.48645,298.3042,268.566,305.0039,278.67023,312.82452,250.17195,371.83566,260.53326,316.2599,265.7269,340.5724,270.6112,358.92624,263.3439,393.6249,273.66577,338.47043,278.59518,340.6386,275.61694,350.61148,no_gesture
264.8871,551.8373,268.92404,485.89053,277.90442,411.25845,283.83783,355.41412,301.23212,315.61166,274.09488,309.698,272.2746,248.94507,273.5698,224.21259,278.3983,216.63388,271.93332,304.23236,277.31137,237.08087,279.223,222.86041,284.99756,219.74113,274.03506,319.71832,279.55484,265.0141,284.84363,260.12662,288.97464,258.99643,281.3655,343.56763,284.148,304.78152,283.40552,292.67114,276.48526,283.5565,no_gesture
214.16159,560.1449,241.40085,482.46136,270.40436,378.70663,294.5221,301.78015,312.77112,247.25232,215.81711,260.3814,271.2129,182.53897,319.1565,126.59564,357.3001,89.345764,208.23062,260.3615,280.83694,177.1811,332.03278,126.050934,374.48004,91.7097,207.88264,279.24747,280.86584,205.59187,323.6222,161.34293,359.1131,127.58714,216.97118,310.22778,267.77875,240.95396,297.92142,198.72432,323.67783,163.75317,no_gesture
